20200301, Dallas/Fort Worth, TX, El Paso, TX, 0
20200313, Houston, TX, El Paso, TX, 0
20200313, Las Vegas, NV, El Paso, TX, 0
20200313, Austin, TX, El Paso, TX, 0
20200313, Austin, TX, El Paso, TX, 0
20200313, Dallas/Fort Worth, TX, El Paso, TX, 0
20200313, Dallas/Fort Worth, TX, El Paso, TX, 0
20200313, Atlanta, GA, El Paso, TX, 0
20200313, Dallas, TX, El Paso, TX, 0
20200313, Dallas, TX, El Paso, TX, 0
20200313, Dallas, TX, El Paso, TX, 0
20200313, Dallas, TX, El Paso, TX, 0
20200313, Denver, CO, El Paso, TX, 0
20200313, Denver, CO, El Paso, TX, 0
20200313, Houston, TX, El Paso, TX, 0
20200314, Dallas/Fort Worth, TX, El Paso, TX, 0
20200314, Phoenix, AZ, El Paso, TX, 0
20200314, Dallas/Fort Worth, TX, El Paso, TX, 0
20200314, Atlanta, GA, El Paso, TX, 0
20200314, Denver, CO, El Paso, TX, 0
20200314, Denver, CO, El Paso, TX, 0
20200314, Dallas/Fort Worth, TX, El Paso, TX, 0
20200314, Houston, TX, El Paso, TX, 0
20200314, Chicago, IL, El Paso, TX, 0
20200314, Austin, TX, El Paso, TX, 0
20200314, Austin, TX, El Paso, TX, 0
20200314, Dallas, TX, El Paso, TX, 0
20200314, Dallas, TX, El Paso, TX, 0
20200314, Dallas, TX, El Paso, TX, 0
20200314, Dallas, TX, El Paso, TX, 0
20200314, Denver, CO, El Paso, TX, 0
20200314, Houston, TX, El Paso, TX, 0
20200314, Las Vegas, NV, El Paso, TX, 0
20200314, Las Vegas, NV, El Paso, TX, 0
20200314, Los Angeles, CA, El Paso, TX, 0
20200314, Phoenix, AZ, El Paso, TX, 0
20200314, Phoenix, AZ, El Paso, TX, 0
20200314, San Antonio, TX, El Paso, TX, 0
20200314, Phoenix, AZ, El Paso, TX, 0
20200314, Phoenix, AZ, El Paso, TX, 0
20200314, Phoenix, AZ, El Paso, TX, 0
20200314, Phoenix, AZ, El Paso, TX, 0
20200314, Dallas/Fort Worth, TX, El Paso, TX, 0
20200314, Dallas/Fort Worth, TX, El Paso, TX, 0
20200314, Dallas/Fort Worth, TX, El Paso, TX, 0
20200314, Dallas/Fort Worth, TX, El Paso, TX, 0
20200314, Houston, TX, El Paso, TX, 0
20200314, Houston, TX, El Paso, TX, 0
20200314, Chicago, IL, El Paso, TX, 0
20200314, Houston, TX, El Paso, TX, 0
20200314, Houston, TX, El Paso, TX, 0
20200315, Dallas/Fort Worth, TX, El Paso, TX, 0
20200315, Dallas/Fort Worth, TX, El Paso, TX, 0
20200315, Dallas/Fort Worth, TX, El Paso, TX, 0
20200315, Atlanta, GA, El Paso, TX, 0
20200315, Houston, TX, El Paso, TX, 0
20200315, Houston, TX, El Paso, TX, 0
20200315, Chicago, IL, El Paso, TX, 0
20200315, Chicago, IL, El Paso, TX, 0
20200315, Houston, TX, El Paso, TX, 0
20200315, Houston, TX, El Paso, TX, 0
20200315, Houston, TX, El Paso, TX, 0
20200315, Las Vegas, NV, El Paso, TX, 0
20200315, Las Vegas, NV, El Paso, TX, 0
20200315, Las Vegas, NV, El Paso, TX, 0
20200315, Los Angeles, CA, El Paso, TX, 0
20200315, Phoenix, AZ, El Paso, TX, 0
20200315, San Diego, CA, El Paso, TX, 0
20200315, San Antonio, TX, El Paso, TX, 0
20200315, San Antonio, TX, El Paso, TX, 0
20200315, San Antonio, TX, El Paso, TX, 0
20200315, Denver, CO, El Paso, TX, 0
20200315, Denver, CO, El Paso, TX, 0
20200315, Denver, CO, El Paso, TX, 0
20200315, Dallas/Fort Worth, TX, El Paso, TX, 0
20200315, Dallas/Fort Worth, TX, El Paso, TX, 0
20200315, Phoenix, AZ, El Paso, TX, 0
20200315, Houston, TX, El Paso, TX, 0
20200315, Denver, CO, El Paso, TX, 0
20200315, Chicago, IL, El Paso, TX, 0
20200315, Austin, TX, El Paso, TX, 0
20200315, Austin, TX, El Paso, TX, 0
20200315, Austin, TX, El Paso, TX, 0
20200315, Dallas, TX, El Paso, TX, 0
20200315, Dallas, TX, El Paso, TX, 0
20200315, Dallas, TX, El Paso, TX, 0
20200315, Dallas, TX, El Paso, TX, 0
20200315, Houston, TX, El Paso, TX, 0
20200315, Houston, TX, El Paso, TX, 0
20200315, Phoenix, AZ, El Paso, TX, 0
20200315, Phoenix, AZ, El Paso, TX, 0
20200315, Phoenix, AZ, El Paso, TX, 0
20200315, Phoenix, AZ, El Paso, TX, 0
20200315, Dallas/Fort Worth, TX, El Paso, TX, 0
20200315, Dallas/Fort Worth, TX, El Paso, TX, 0
20200315, Dallas/Fort Worth, TX, El Paso, TX, 0
20200315, Dallas/Fort Worth, TX, El Paso, TX, 0
20200316, Dallas/Fort Worth, TX, El Paso, TX, 0
20200316, Dallas/Fort Worth, TX, El Paso, TX, 0
20200316, Phoenix, AZ, El Paso, TX, 1
20200316, Chicago, IL, El Paso, TX, 0
20200316, Houston, TX, El Paso, TX, 0
20200316, Houston, TX, El Paso, TX, 0
20200316, Houston, TX, El Paso, TX, 0
20200316, Las Vegas, NV, El Paso, TX, 0
20200316, Las Vegas, NV, El Paso, TX, 0
20200316, Los Angeles, CA, El Paso, TX, 0
20200316, Los Angeles, CA, El Paso, TX, 0
20200316, Phoenix, AZ, El Paso, TX, 0
20200316, Phoenix, AZ, El Paso, TX, 0
20200316, San Diego, CA, El Paso, TX, 0
20200316, San Antonio, TX, El Paso, TX, 0
20200316, San Antonio, TX, El Paso, TX, 0
20200316, Phoenix, AZ, El Paso, TX, 0
20200316, Phoenix, AZ, El Paso, TX, 0
20200316, Phoenix, AZ, El Paso, TX, 0
20200316, Phoenix, AZ, El Paso, TX, 0
20200316, Dallas/Fort Worth, TX, El Paso, TX, 0
20200316, Dallas/Fort Worth, TX, El Paso, TX, 0
20200316, Dallas/Fort Worth, TX, El Paso, TX, 0
20200316, Dallas/Fort Worth, TX, El Paso, TX, 0
20200316, Dallas/Fort Worth, TX, El Paso, TX, 1
20200316, Atlanta, GA, El Paso, TX, 0
20200316, Atlanta, GA, El Paso, TX, 0
20200316, Atlanta, GA, El Paso, TX, 0
20200316, Houston, TX, El Paso, TX, 0
20200316, Chicago, IL, El Paso, TX, 0
20200316, Chicago, IL, El Paso, TX, 0
20200316, Austin, TX, El Paso, TX, 0
20200316, Austin, TX, El Paso, TX, 0
20200316, Dallas, TX, El Paso, TX, 0
20200316, Dallas, TX, El Paso, TX, 0
20200316, Dallas, TX, El Paso, TX, 0
20200316, Dallas, TX, El Paso, TX, 0
20200316, Denver, CO, El Paso, TX, 0
20200316, Houston, TX, El Paso, TX, 0
20200316, Houston, TX, El Paso, TX, 0
20200316, Houston, TX, El Paso, TX, 0
20200316, Denver, CO, El Paso, TX, 0
20200316, Denver, CO, El Paso, TX, 0
20200316, Houston, TX, El Paso, TX, 0
20200316, Las Vegas, NV, El Paso, TX, 0
20200316, Dallas/Fort Worth, TX, El Paso, TX, 0
20200316, Dallas/Fort Worth, TX, El Paso, TX, 0
20200317, Dallas/Fort Worth, TX, El Paso, TX, 0
20200317, Dallas/Fort Worth, TX, El Paso, TX, 0
20200317, Dallas/Fort Worth, TX, El Paso, TX, 0
20200317, Dallas/Fort Worth, TX, El Paso, TX, 0
20200317, Dallas/Fort Worth, TX, El Paso, TX, 0
20200317, Phoenix, AZ, El Paso, TX, 0
20200317, Denver, CO, El Paso, TX, 0
20200317, Chicago, IL, El Paso, TX, 0
20200317, Austin, TX, El Paso, TX, 0
20200317, Austin, TX, El Paso, TX, 0
20200317, Dallas, TX, El Paso, TX, 0
20200317, Dallas, TX, El Paso, TX, 0
20200317, Dallas, TX, El Paso, TX, 0
20200317, Dallas, TX, El Paso, TX, 1
20200317, Denver, CO, El Paso, TX, 0
20200317, Phoenix, AZ, El Paso, TX, 0
20200317, Phoenix, AZ, El Paso, TX, 0
20200317, Phoenix, AZ, El Paso, TX, 0
20200317, Phoenix, AZ, El Paso, TX, 0
20200317, Dallas/Fort Worth, TX, El Paso, TX, 0
20200317, Dallas/Fort Worth, TX, El Paso, TX, 0
20200317, Dallas/Fort Worth, TX, El Paso, TX, 0
20200317, Houston, TX, El Paso, TX, 0
20200317, Houston, TX, El Paso, TX, 0
20200317, Houston, TX, El Paso, TX, 0
20200317, Las Vegas, NV, El Paso, TX, 0
20200317, Las Vegas, NV, El Paso, TX, 0
20200317, Los Angeles, CA, El Paso, TX, 0
20200317, Los Angeles, CA, El Paso, TX, 0
20200317, Phoenix, AZ, El Paso, TX, 0
20200317, Phoenix, AZ, El Paso, TX, 0
20200317, San Diego, CA, El Paso, TX, 0
20200317, San Antonio, TX, El Paso, TX, 0
20200317, San Antonio, TX, El Paso, TX, 1
20200317, Houston, TX, El Paso, TX, 0
20200317, Dallas/Fort Worth, TX, El Paso, TX, 0
20200317, Atlanta, GA, El Paso, TX, 0
20200317, Atlanta, GA, El Paso, TX, 0
20200317, Atlanta, GA, El Paso, TX, 1
20200317, Houston, TX, El Paso, TX, 0
20200317, Chicago, IL, El Paso, TX, 0
20200317, Houston, TX, El Paso, TX, 0
20200317, Houston, TX, El Paso, TX, 0
20200317, Houston, TX, El Paso, TX, 0
20200317, Denver, CO, El Paso, TX, 0
20200317, Denver, CO, El Paso, TX, 0
20200317, Chicago, IL, El Paso, TX, 0
20200318, Dallas/Fort Worth, TX, El Paso, TX, 0
20200318, Dallas/Fort Worth, TX, El Paso, TX, 0
20200318, Phoenix, AZ, El Paso, TX, 0
20200318, Phoenix, AZ, El Paso, TX, 0
20200318, San Diego, CA, El Paso, TX, 0
20200318, San Antonio, TX, El Paso, TX, 0
20200318, San Antonio, TX, El Paso, TX, 0
20200318, Atlanta, GA, El Paso, TX, 0
20200318, Atlanta, GA, El Paso, TX, 0
20200318, Austin, TX, El Paso, TX, 0
20200318, Austin, TX, El Paso, TX, 0
20200318, Dallas, TX, El Paso, TX, 1
20200318, Dallas, TX, El Paso, TX, 1
20200318, Dallas, TX, El Paso, TX, 0
20200318, Dallas, TX, El Paso, TX, 0
20200318, Denver, CO, El Paso, TX, 0
20200318, Houston, TX, El Paso, TX, 0
20200318, Houston, TX, El Paso, TX, 0
20200318, Houston, TX, El Paso, TX, 0
20200318, Las Vegas, NV, El Paso, TX, 0
20200318, Las Vegas, NV, El Paso, TX, 0
20200318, Los Angeles, CA, El Paso, TX, 0
20200318, Los Angeles, CA, El Paso, TX, 0
20200318, Dallas/Fort Worth, TX, El Paso, TX, 0
20200318, Houston, TX, El Paso, TX, 0
20200318, Chicago, IL, El Paso, TX, 0
20200318, Chicago, IL, El Paso, TX, 0
20200318, Houston, TX, El Paso, TX, 0
20200318, Houston, TX, El Paso, TX, 0
20200318, Denver, CO, El Paso, TX, 0
20200318, Dallas/Fort Worth, TX, El Paso, TX, 0
20200318, Dallas/Fort Worth, TX, El Paso, TX, 0
20200318, Phoenix, AZ, El Paso, TX, 0
20200318, Atlanta, GA, El Paso, TX, 0
20200318, Chicago, IL, El Paso, TX, 0
20200318, Houston, TX, El Paso, TX, 0
20200318, Houston, TX, El Paso, TX, 0
20200318, Phoenix, AZ, El Paso, TX, 0
20200318, Phoenix, AZ, El Paso, TX, 0
20200318, Phoenix, AZ, El Paso, TX, 0
20200318, Phoenix, AZ, El Paso, TX, 0
20200318, Dallas/Fort Worth, TX, El Paso, TX, 0
20200318, Dallas/Fort Worth, TX, El Paso, TX, 0
20200318, Dallas/Fort Worth, TX, El Paso, TX, 0
20200318, Dallas/Fort Worth, TX, El Paso, TX, 0
20200319, Dallas/Fort Worth, TX, El Paso, TX, 0
20200319, Dallas/Fort Worth, TX, El Paso, TX, 0
20200319, Phoenix, AZ, El Paso, TX, 0
20200319, Denver, CO, El Paso, TX, 1
20200319, Chicago, IL, El Paso, TX, 0
20200319, Houston, TX, El Paso, TX, 0
20200319, Houston, TX, El Paso, TX, 0
20200319, Phoenix, AZ, El Paso, TX, 0
20200319, Phoenix, AZ, El Paso, TX, 0
20200319, Phoenix, AZ, El Paso, TX, 0
20200319, Phoenix, AZ, El Paso, TX, 0
20200319, Dallas/Fort Worth, TX, El Paso, TX, 0
20200319, Dallas/Fort Worth, TX, El Paso, TX, 0
20200319, Dallas/Fort Worth, TX, El Paso, TX, 0
20200319, Dallas/Fort Worth, TX, El Paso, TX, 0
20200319, Dallas/Fort Worth, TX, El Paso, TX, 0
20200319, Houston, TX, El Paso, TX, 0
20200319, Chicago, IL, El Paso, TX, 0
20200319, Chicago, IL, El Paso, TX, 0
20200319, Houston, TX, El Paso, TX, 0
20200319, Denver, CO, El Paso, TX, 1
20200319, Denver, CO, El Paso, TX, 1
20200319, Atlanta, GA, El Paso, TX, 0
20200319, Atlanta, GA, El Paso, TX, 0
20200319, Atlanta, GA, El Paso, TX, 0
20200319, Dallas/Fort Worth, TX, El Paso, TX, 0
20200319, Dallas/Fort Worth, TX, El Paso, TX, 0
20200319, Houston, TX, El Paso, TX, 0
20200319, Houston, TX, El Paso, TX, 0
20200319, Houston, TX, El Paso, TX, 0
20200319, Las Vegas, NV, El Paso, TX, 1
20200319, Las Vegas, NV, El Paso, TX, 1
20200319, Los Angeles, CA, El Paso, TX, 0
20200319, Los Angeles, CA, El Paso, TX, 0
20200319, Phoenix, AZ, El Paso, TX, 0
20200319, Phoenix, AZ, El Paso, TX, 0
20200319, San Diego, CA, El Paso, TX, 0
20200319, San Antonio, TX, El Paso, TX, 0
20200319, San Antonio, TX, El Paso, TX, 0
20200319, Austin, TX, El Paso, TX, 0
20200319, Austin, TX, El Paso, TX, 0
20200319, Dallas, TX, El Paso, TX, 1
20200319, Dallas, TX, El Paso, TX, 1
20200319, Dallas, TX, El Paso, TX, 1
20200319, Dallas, TX, El Paso, TX, 0
20200319, Denver, CO, El Paso, TX, 1
20200319, Houston, TX, El Paso, TX, 0
20200320, Dallas/Fort Worth, TX, El Paso, TX, 0
20200320, Dallas/Fort Worth, TX, El Paso, TX, 0
20200320, Las Vegas, NV, El Paso, TX, 1
20200320, Austin, TX, El Paso, TX, 0
20200320, Austin, TX, El Paso, TX, 0
20200320, Dallas, TX, El Paso, TX, 0
20200320, Dallas, TX, El Paso, TX, 0
20200320, Dallas, TX, El Paso, TX, 0
20200320, Dallas, TX, El Paso, TX, 0
20200320, Denver, CO, El Paso, TX, 0
20200320, Houston, TX, El Paso, TX, 0
20200320, Houston, TX, El Paso, TX, 1
20200320, Houston, TX, El Paso, TX, 0
20200320, Las Vegas, NV, El Paso, TX, 1
20200320, Las Vegas, NV, El Paso, TX, 1
20200320, Los Angeles, CA, El Paso, TX, 0
20200320, Los Angeles, CA, El Paso, TX, 0
20200320, Phoenix, AZ, El Paso, TX, 0
20200320, Phoenix, AZ, El Paso, TX, 0
20200320, San Diego, CA, El Paso, TX, 0
20200320, San Antonio, TX, El Paso, TX, 0
20200320, San Antonio, TX, El Paso, TX, 1
20200320, Denver, CO, El Paso, TX, 0
20200320, Denver, CO, El Paso, TX, 1
20200320, Houston, TX, El Paso, TX, 0
20200320, Dallas/Fort Worth, TX, El Paso, TX, 0
20200320, Dallas/Fort Worth, TX, El Paso, TX, 1
20200320, Phoenix, AZ, El Paso, TX, 0
20200320, Chicago, IL, El Paso, TX, 0
20200320, Houston, TX, El Paso, TX, 0
20200320, Phoenix, AZ, El Paso, TX, 0
20200320, Phoenix, AZ, El Paso, TX, 0
20200320, Phoenix, AZ, El Paso, TX, 0
20200320, Phoenix, AZ, El Paso, TX, 0
20200320, Dallas/Fort Worth, TX, El Paso, TX, 0
20200320, Dallas/Fort Worth, TX, El Paso, TX, 0
20200320, Dallas/Fort Worth, TX, El Paso, TX, 0
20200320, Dallas/Fort Worth, TX, El Paso, TX, 0
20200320, Atlanta, GA, El Paso, TX, 0
20200320, Atlanta, GA, El Paso, TX, 0
20200320, Atlanta, GA, El Paso, TX, 1
20200320, Dallas/Fort Worth, TX, El Paso, TX, 0
20200320, Houston, TX, El Paso, TX, 0
20200320, Chicago, IL, El Paso, TX, 0
20200320, Chicago, IL, El Paso, TX, 0
20200320, Houston, TX, El Paso, TX, 0
20200320, Houston, TX, El Paso, TX, 0
20200321, Dallas/Fort Worth, TX, El Paso, TX, 0
20200321, Phoenix, AZ, El Paso, TX, 0
20200321, Dallas/Fort Worth, TX, El Paso, TX, 0
20200321, Austin, TX, El Paso, TX, 0
20200321, Austin, TX, El Paso, TX, 0
20200321, Dallas, TX, El Paso, TX, 0
20200321, Dallas, TX, El Paso, TX, 0
20200321, Dallas, TX, El Paso, TX, 0
20200321, Dallas, TX, El Paso, TX, 0
20200321, Denver, CO, El Paso, TX, 0
20200321, Denver, CO, El Paso, TX, 1
20200321, Atlanta, GA, El Paso, TX, 0
20200321, Atlanta, GA, El Paso, TX, 0
20200321, Dallas/Fort Worth, TX, El Paso, TX, 0
20200321, Houston, TX, El Paso, TX, 0
20200321, Houston, TX, El Paso, TX, 0
20200321, Chicago, IL, El Paso, TX, 0
20200321, Houston, TX, El Paso, TX, 0
20200321, Houston, TX, El Paso, TX, 0
20200321, Dallas/Fort Worth, TX, El Paso, TX, 0
20200321, Houston, TX, El Paso, TX, 1
20200321, Chicago, IL, El Paso, TX, 0
20200321, Houston, TX, El Paso, TX, 0
20200321, Las Vegas, NV, El Paso, TX, 1
20200321, Las Vegas, NV, El Paso, TX, 1
20200321, Los Angeles, CA, El Paso, TX, 1
20200321, Phoenix, AZ, El Paso, TX, 0
20200321, Phoenix, AZ, El Paso, TX, 0
20200321, San Antonio, TX, El Paso, TX, 0
20200321, Phoenix, AZ, El Paso, TX, 0
20200321, Phoenix, AZ, El Paso, TX, 0
20200321, Phoenix, AZ, El Paso, TX, 0
20200321, Phoenix, AZ, El Paso, TX, 0
20200321, Dallas/Fort Worth, TX, El Paso, TX, 0
20200321, Dallas/Fort Worth, TX, El Paso, TX, 0
20200321, Dallas/Fort Worth, TX, El Paso, TX, 1
20200322, Dallas/Fort Worth, TX, El Paso, TX, 0
20200322, Dallas/Fort Worth, TX, El Paso, TX, 0
20200322, Phoenix, AZ, El Paso, TX, 1
20200322, Houston, TX, El Paso, TX, 0
20200322, Denver, CO, El Paso, TX, 0
20200322, Chicago, IL, El Paso, TX, 0
20200322, Austin, TX, El Paso, TX, 0
20200322, Austin, TX, El Paso, TX, 0
20200322, Austin, TX, El Paso, TX, 0
20200322, Dallas, TX, El Paso, TX, 0
20200322, Dallas, TX, El Paso, TX, 0
20200322, Dallas, TX, El Paso, TX, 0
20200322, Dallas, TX, El Paso, TX, 0
20200322, Houston, TX, El Paso, TX, 0
20200322, Houston, TX, El Paso, TX, 0
20200322, Houston, TX, El Paso, TX, 0
20200322, Las Vegas, NV, El Paso, TX, 0
20200322, Las Vegas, NV, El Paso, TX, 1
20200322, Las Vegas, NV, El Paso, TX, 0
20200322, Los Angeles, CA, El Paso, TX, 0
20200322, Phoenix, AZ, El Paso, TX, 0
20200322, San Diego, CA, El Paso, TX, 0
20200322, San Antonio, TX, El Paso, TX, 0
20200322, San Antonio, TX, El Paso, TX, 0
20200322, San Antonio, TX, El Paso, TX, 0
20200322, Phoenix, AZ, El Paso, TX, 0
20200322, Phoenix, AZ, El Paso, TX, 0
20200322, Phoenix, AZ, El Paso, TX, 0
20200322, Phoenix, AZ, El Paso, TX, 0
20200322, Dallas/Fort Worth, TX, El Paso, TX, 0
20200322, Dallas/Fort Worth, TX, El Paso, TX, 0
20200322, Dallas/Fort Worth, TX, El Paso, TX, 0
20200322, Dallas/Fort Worth, TX, El Paso, TX, 1
20200322, Dallas/Fort Worth, TX, El Paso, TX, 0
20200322, Houston, TX, El Paso, TX, 0
20200322, Houston, TX, El Paso, TX, 0
20200322, Chicago, IL, El Paso, TX, 1
20200322, Chicago, IL, El Paso, TX, 0
20200322, Houston, TX, El Paso, TX, 0
20200322, Houston, TX, El Paso, TX, 0
20200322, Dallas/Fort Worth, TX, El Paso, TX, 0
20200322, Dallas/Fort Worth, TX, El Paso, TX, 0
20200322, Atlanta, GA, El Paso, TX, 1
20200322, Atlanta, GA, El Paso, TX, 0
20200322, Atlanta, GA, El Paso, TX, 1
20200322, Denver, CO, El Paso, TX, 0
20200322, Denver, CO, El Paso, TX, 0
20200322, Denver, CO, El Paso, TX, 0
20200323, Dallas/Fort Worth, TX, El Paso, TX, 1
20200323, Dallas/Fort Worth, TX, El Paso, TX, 0
20200323, Atlanta, GA, El Paso, TX, 0
20200323, Atlanta, GA, El Paso, TX, 0
20200323, Atlanta, GA, El Paso, TX, 1
20200323, Los Angeles, CA, El Paso, TX, 0
20200323, Los Angeles, CA, El Paso, TX, 0
20200323, Phoenix, AZ, El Paso, TX, 0
20200323, Phoenix, AZ, El Paso, TX, 0
20200323, San Diego, CA, El Paso, TX, 1
20200323, San Antonio, TX, El Paso, TX, 0
20200323, San Antonio, TX, El Paso, TX, 0
20200323, Denver, CO, El Paso, TX, 0
20200323, Denver, CO, El Paso, TX, 1
20200323, Houston, TX, El Paso, TX, 1
20200323, Dallas/Fort Worth, TX, El Paso, TX, 0
20200323, Dallas/Fort Worth, TX, El Paso, TX, 0
20200323, Phoenix, AZ, El Paso, TX, 0
20200323, Chicago, IL, El Paso, TX, 0
20200323, Austin, TX, El Paso, TX, 0
20200323, Austin, TX, El Paso, TX, 0
20200323, Dallas, TX, El Paso, TX, 0
20200323, Dallas, TX, El Paso, TX, 0
20200323, Dallas, TX, El Paso, TX, 0
20200323, Dallas, TX, El Paso, TX, 0
20200323, Denver, CO, El Paso, TX, 0
20200323, Houston, TX, El Paso, TX, 0
20200323, Houston, TX, El Paso, TX, 0
20200323, Phoenix, AZ, El Paso, TX, 0
20200323, Phoenix, AZ, El Paso, TX, 0
20200323, Phoenix, AZ, El Paso, TX, 0
20200323, Phoenix, AZ, El Paso, TX, 0
20200323, Dallas/Fort Worth, TX, El Paso, TX, 0
20200323, Dallas/Fort Worth, TX, El Paso, TX, 0
20200323, Dallas/Fort Worth, TX, El Paso, TX, 1
20200323, Dallas/Fort Worth, TX, El Paso, TX, 1
20200323, Las Vegas, NV, El Paso, TX, 1
20200323, Houston, TX, El Paso, TX, 0
20200323, Houston, TX, El Paso, TX, 0
20200323, Houston, TX, El Paso, TX, 0
20200323, Las Vegas, NV, El Paso, TX, 0
20200323, Las Vegas, NV, El Paso, TX, 0
20200323, Dallas/Fort Worth, TX, El Paso, TX, 1
20200323, Houston, TX, El Paso, TX, 1
20200323, Chicago, IL, El Paso, TX, 1
20200323, Chicago, IL, El Paso, TX, 0
20200323, Houston, TX, El Paso, TX, 0
20200324, Dallas/Fort Worth, TX, El Paso, TX, 0
20200324, Dallas/Fort Worth, TX, El Paso, TX, 0
20200324, Atlanta, GA, El Paso, TX, 0
20200324, Atlanta, GA, El Paso, TX, 0
20200324, Atlanta, GA, El Paso, TX, 1
20200324, Austin, TX, El Paso, TX, 0
20200324, Austin, TX, El Paso, TX, 0
20200324, Dallas, TX, El Paso, TX, 0
20200324, Dallas, TX, El Paso, TX, 0
20200324, Dallas, TX, El Paso, TX, 0
20200324, Dallas, TX, El Paso, TX, 0
20200324, Denver, CO, El Paso, TX, 0
20200324, Houston, TX, El Paso, TX, 0
20200324, Houston, TX, El Paso, TX, 0
20200324, Houston, TX, El Paso, TX, 0
20200324, Las Vegas, NV, El Paso, TX, 1
20200324, Las Vegas, NV, El Paso, TX, 1
20200324, Los Angeles, CA, El Paso, TX, 0
20200324, Los Angeles, CA, El Paso, TX, 0
20200324, Phoenix, AZ, El Paso, TX, 0
20200324, Phoenix, AZ, El Paso, TX, 0
20200324, San Diego, CA, El Paso, TX, 1
20200324, San Antonio, TX, El Paso, TX, 0
20200324, San Antonio, TX, El Paso, TX, 0
20200324, Denver, CO, El Paso, TX, 0
20200324, Denver, CO, El Paso, TX, 1
20200324, Chicago, IL, El Paso, TX, 1
20200324, Dallas/Fort Worth, TX, El Paso, TX, 1
20200324, Houston, TX, El Paso, TX, 1
20200324, Chicago, IL, El Paso, TX, 0
20200324, Houston, TX, El Paso, TX, 0
20200324, Houston, TX, El Paso, TX, 0
20200324, Houston, TX, El Paso, TX, 0
20200324, Houston, TX, El Paso, TX, 1
20200324, Dallas/Fort Worth, TX, El Paso, TX, 1
20200324, Dallas/Fort Worth, TX, El Paso, TX, 1
20200324, Dallas/Fort Worth, TX, El Paso, TX, 1
20200324, Phoenix, AZ, El Paso, TX, 0
20200324, Denver, CO, El Paso, TX, 0
20200324, Chicago, IL, El Paso, TX, 0
20200324, Phoenix, AZ, El Paso, TX, 0
20200324, Phoenix, AZ, El Paso, TX, 0
20200324, Phoenix, AZ, El Paso, TX, 0
20200324, Phoenix, AZ, El Paso, TX, 0
20200324, Dallas/Fort Worth, TX, El Paso, TX, 0
20200324, Dallas/Fort Worth, TX, El Paso, TX, 1
20200324, Dallas/Fort Worth, TX, El Paso, TX, 0
20200325, Dallas/Fort Worth, TX, El Paso, TX, 1
20200325, Dallas/Fort Worth, TX, El Paso, TX, 1
20200325, Phoenix, AZ, El Paso, TX, 1
20200325, Chicago, IL, El Paso, TX, 0
20200325, Phoenix, AZ, El Paso, TX, 0
20200325, Phoenix, AZ, El Paso, TX, 0
20200325, San Diego, CA, El Paso, TX, 0
20200325, San Antonio, TX, El Paso, TX, 0
20200325, San Antonio, TX, El Paso, TX, 0
20200325, Houston, TX, El Paso, TX, 1
20200325, Phoenix, AZ, El Paso, TX, 0
20200325, Phoenix, AZ, El Paso, TX, 0
20200325, Phoenix, AZ, El Paso, TX, 0
20200325, Phoenix, AZ, El Paso, TX, 0
20200325, Dallas/Fort Worth, TX, El Paso, TX, 0
20200325, Dallas/Fort Worth, TX, El Paso, TX, 0
20200325, Dallas/Fort Worth, TX, El Paso, TX, 1
20200325, Dallas/Fort Worth, TX, El Paso, TX, 1
20200325, Dallas/Fort Worth, TX, El Paso, TX, 1
20200325, Houston, TX, El Paso, TX, 1
20200325, Chicago, IL, El Paso, TX, 0
20200325, Chicago, IL, El Paso, TX, 0
20200325, Houston, TX, El Paso, TX, 0
20200325, Houston, TX, El Paso, TX, 0
20200325, Houston, TX, El Paso, TX, 0
20200325, Dallas/Fort Worth, TX, El Paso, TX, 0
20200325, Dallas/Fort Worth, TX, El Paso, TX, 1
20200325, Atlanta, GA, El Paso, TX, 0
20200325, Atlanta, GA, El Paso, TX, 0
20200325, Austin, TX, El Paso, TX, 0
20200325, Austin, TX, El Paso, TX, 0
20200325, Dallas, TX, El Paso, TX, 0
20200325, Dallas, TX, El Paso, TX, 0
20200325, Dallas, TX, El Paso, TX, 0
20200325, Dallas, TX, El Paso, TX, 0
20200325, Denver, CO, El Paso, TX, 0
20200325, Houston, TX, El Paso, TX, 0
20200325, Houston, TX, El Paso, TX, 0
20200325, Houston, TX, El Paso, TX, 0
20200325, Las Vegas, NV, El Paso, TX, 0
20200325, Las Vegas, NV, El Paso, TX, 1
20200325, Los Angeles, CA, El Paso, TX, 0
20200325, Los Angeles, CA, El Paso, TX, 0
20200325, Denver, CO, El Paso, TX, 1
20200326, Dallas/Fort Worth, TX, El Paso, TX, 1
20200326, Dallas/Fort Worth, TX, El Paso, TX, 0
20200326, Dallas/Fort Worth, TX, El Paso, TX, 1
20200326, Dallas/Fort Worth, TX, El Paso, TX, 0
20200326, Phoenix, AZ, El Paso, TX, 1
20200326, Chicago, IL, El Paso, TX, 0
20200326, Austin, TX, El Paso, TX, 0
20200326, Austin, TX, El Paso, TX, 0
20200326, Dallas, TX, El Paso, TX, 0
20200326, Dallas, TX, El Paso, TX, 0
20200326, Dallas, TX, El Paso, TX, 0
20200326, Dallas, TX, El Paso, TX, 0
20200326, Denver, CO, El Paso, TX, 0
20200326, Houston, TX, El Paso, TX, 0
20200326, Houston, TX, El Paso, TX, 0
20200326, Houston, TX, El Paso, TX, 0
